uid,gid,player,del,first,last,name,position1,pat,fgs,fgm,fgl,fp,game,seas,year,team
8852,4463,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,1,1,0,0,4,7,12,2016,NYG
8853,4464,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,2,2,0,1,13,13,5,2016,BAL
8854,4464,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,4,0,0,0,4,13,11,2016,NE
8855,4465,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,3,0,1,0,7,14,9,2016,SEA
8856,4465,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,0,1,0,0,3,13,5,2016,LA
8857,4466,NF-0300,KEEP,Nick,Folk,Nick Folk,K,1,1,1,0,8,14,10,2016,NYJ
8860,4467,CP-0575,KEEP,Cody,Parkey,Cody Parkey,K,1,1,1,0,8,12,3,2016,CLE
8861,4468,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,2,0,1,0,6,8,12,2016,NYG
8862,4468,MP-2100,KEEP,Matt,Prater,Matt Prater,K,0,1,1,0,7,14,11,2016,DET
8863,4469,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,3,3,0,0,12,14,10,2016,GB
8865,4470,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,4,0,1,1,13,14,21,2016,IND
8866,4470,KF-0250,KEEP,Kai,Forbath,Kai Forbath,K,0,1,0,1,8,5,6,2016,MIN
8867,4471,JM-7000,KEEP,Jason,Myers,Jason Myers,K,2,1,0,1,10,14,2,2016,JAC
8869,4472,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,3,0,1,1,12,14,5,2016,BAL
8871,4473,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,2,3,1,0,15,14,6,2016,DAL
8873,4474,CS-0250,KEEP,Cairo,Santos,Cairo Santos,K,2,1,0,0,5,14,3,2016,KC
8874,4474,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,1,1,0,1,9,14,8,2016,TEN
8876,4475,WL-0300,KEEP,Wil,Lutz,Wil Lutz,K,6,2,0,0,12,14,1,2016,NO
8877,4476,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,5,0,1,1,14,14,15,2016,ATL
8879,4477,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,1,1,2,0,12,14,11,2016,NE
8880,4477,BM-1650,KEEP,Brandon,McManus,Brandon McManus,K,0,1,0,0,3,14,4,2016,DEN
8881,4478,JL-0207,KEEP,Josh,Lambo,Josh Lambo,K,1,1,0,0,4,14,2,2016,SD
8883,4479,RB-4650,KEEP,Randy,Bullock,Randy Bullock,K,2,2,0,0,8,3,5,2016,CIN
8884,4479,CB-2275,KEEP,Chris,Boswell,Chris Boswell,K,0,1,5,0,23,13,3,2016,PIT
8886,4480,DH-3970,KEEP,Dustin,Hopkins,Dustin Hopkins,K,0,2,1,0,10,14,4,2016,WAS
8888,4481,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,1,3,1,0,14,9,12,2016,NYG
8889,4482,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,3,1,1,2,20,15,15,2016,ATL
8893,4484,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,5,0,1,0,9,15,10,2016,GB
8894,4484,KF-0250,KEEP,Kai,Forbath,Kai Forbath,K,1,2,0,0,7,6,6,2016,MIN
8895,4485,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,5,2,0,0,11,15,11,2016,NE
8896,4485,NF-0300,KEEP,Nick,Folk,Nick Folk,K,0,1,0,0,3,15,10,2016,NYJ
8897,4486,JL-0207,KEEP,Josh,Lambo,Josh Lambo,K,2,0,1,0,6,15,2,2016,SD
8898,4486,CP-0575,KEEP,Cody,Parkey,Cody Parkey,K,2,1,1,0,9,13,3,2016,CLE
8899,4487,WL-0300,KEEP,Wil,Lutz,Wil Lutz,K,2,2,1,0,12,15,1,2016,NO
8901,4488,JM-7000,KEEP,Jason,Myers,Jason Myers,K,2,1,1,2,19,15,2,2016,JAC
8902,4488,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,2,0,1,0,6,15,8,2016,TEN
8903,4489,DH-3970,KEEP,Dustin,Hopkins,Dustin Hopkins,K,5,2,0,0,11,15,4,2016,WAS
8906,4490,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,2,0,1,0,6,15,21,2016,IND
8908,4491,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,2,1,0,0,5,15,9,2016,SEA
8910,4492,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,3,0,0,0,3,14,5,2016,LA
8911,4493,RB-4650,KEEP,Randy,Bullock,Randy Bullock,K,1,0,1,0,5,4,5,2016,CIN
8913,4494,CB-2275,KEEP,Chris,Boswell,Chris Boswell,K,4,1,0,0,7,14,3,2016,PIT
8914,4494,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,1,2,2,0,15,15,5,2016,BAL
8915,4495,CS-0250,KEEP,Cairo,Santos,Cairo Santos,K,3,2,0,0,9,15,3,2016,KC
8916,4495,BM-1650,KEEP,Brandon,McManus,Brandon McManus,K,1,0,0,1,6,15,4,2016,DEN
8917,4496,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,6,0,0,0,6,15,6,2016,DAL
8918,4496,MP-2100,KEEP,Matt,Prater,Matt Prater,K,3,0,0,0,3,15,11,2016,DET
8919,4497,RB-4650,KEEP,Randy,Bullock,Randy Bullock,K,3,2,0,0,9,5,5,2016,CIN
8920,4497,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,1,1,0,0,4,16,5,2016,BAL
8921,4498,NF-0300,KEEP,Nick,Folk,Nick Folk,K,3,3,0,0,12,16,10,2016,NYJ
8925,4500,KF-0250,KEEP,Kai,Forbath,Kai Forbath,K,5,1,0,0,8,7,6,2016,MIN
8927,4501,CP-0575,KEEP,Cody,Parkey,Cody Parkey,K,3,1,0,0,6,14,3,2016,CLE
8928,4501,CB-2275,KEEP,Chris,Boswell,Chris Boswell,K,3,0,0,0,3,15,3,2016,PIT
8930,4502,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,1,1,1,0,8,16,6,2016,DAL
8931,4503,MP-2100,KEEP,Matt,Prater,Matt Prater,K,3,0,0,1,8,16,11,2016,DET
8932,4503,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,2,0,0,1,7,16,10,2016,GB
8933,4504,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,3,1,0,0,6,16,8,2016,TEN
8935,4505,JM-7000,KEEP,Jason,Myers,Jason Myers,K,2,0,2,0,10,16,2,2016,JAC
8936,4505,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,3,0,1,0,7,16,21,2016,IND
8937,4506,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,3,1,1,0,10,16,11,2016,NE
8939,4507,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,5,1,0,0,8,16,15,2016,ATL
8940,4507,WL-0300,KEEP,Wil,Lutz,Wil Lutz,K,2,1,1,0,9,16,1,2016,NO
8941,4508,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,1,1,1,0,8,10,12,2016,NYG
8942,4508,DH-3970,KEEP,Dustin,Hopkins,Dustin Hopkins,K,1,1,0,0,4,16,4,2016,WAS
8944,4509,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,0,2,0,0,6,15,5,2016,LA
8945,4510,JL-0207,KEEP,Josh,Lambo,Josh Lambo,K,3,2,0,0,9,16,2,2016,SD
8946,4510,CS-0250,KEEP,Cairo,Santos,Cairo Santos,K,4,3,0,0,13,16,3,2016,KC
8947,4511,BM-1650,KEEP,Brandon,McManus,Brandon McManus,K,3,1,0,0,6,16,4,2016,DEN
8948,4512,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,1,4,0,0,13,16,9,2016,SEA
8952,4514,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,2,1,1,0,9,17,9,2016,SEA
8953,4514,MP-2100,KEEP,Matt,Prater,Matt Prater,K,0,0,0,2,10,17,11,2016,DET
8954,4515,CB-2275,KEEP,Chris,Boswell,Chris Boswell,K,3,1,0,0,6,16,3,2016,PIT
8956,4516,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,1,1,1,0,8,11,12,2016,NYG
8957,4516,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,5,1,0,0,8,17,10,2016,GB
8958,4517,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,2,2,0,0,8,18,9,2016,SEA
8959,4517,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,4,2,0,0,10,17,15,2016,ATL
8960,4518,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,4,1,1,0,11,17,11,2016,NE
8962,4519,CB-2275,KEEP,Chris,Boswell,Chris Boswell,K,0,3,3,0,21,17,3,2016,PIT
8963,4519,CS-0250,KEEP,Cairo,Santos,Cairo Santos,K,1,0,1,0,5,17,3,2016,KC
8964,4520,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,2,1,0,2,15,17,6,2016,DAL
8965,4520,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,4,0,0,2,14,18,10,2016,GB
8966,4521,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,5,1,0,0,8,18,15,2016,ATL
8967,4521,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,1,0,0,0,1,19,10,2016,GB
8968,4522,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,3,2,1,0,13,18,11,2016,NE
8969,4522,CB-2275,KEEP,Chris,Boswell,Chris Boswell,K,0,1,0,0,3,18,3,2016,PIT
8970,4523,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,4,0,0,0,4,19,15,2016,ATL
8971,4523,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,0,1,1,0,7,19,11,2016,NE
8972,4524,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,3,2,0,0,9,1,12,2017,NE
8973,4524,CS-0250,KEEP,Cairo,Santos,Cairo Santos,K,6,0,0,0,6,1,4,2017,KC
8975,4525,MP-2100,KEEP,Matt,Prater,Matt Prater,K,2,0,0,1,7,1,12,2017,DET
8976,4526,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,2,2,1,0,12,1,16,2017,ATL
8978,4527,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,2,2,0,0,8,1,6,2017,BAL
8979,4528,JM-7000,KEEP,Jason,Myers,Jason Myers,K,2,2,1,0,12,1,3,2017,JAC
8980,4528,KF-0075,KEEP,Ka'imi,Fairbairn,Ka'imi Fairbairn,K,1,0,0,0,1,1,2,2017,HOU
8981,4529,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,3,0,0,0,3,1,10,2017,BUF
8984,4530,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,1,2,0,1,12,1,9,2017,TEN
8986,4531,DH-3970,KEEP,Dustin,Hopkins,Dustin Hopkins,K,2,1,0,0,5,1,5,2017,WAS
8987,4532,CB-2275,KEEP,Chris,Boswell,Chris Boswell,K,3,0,0,0,3,1,4,2017,PIT
8988,4532,ZG-0050,KEEP,Zane,Gonzalez,Zane Gonzalez,K,1,1,0,0,4,1,1,2017,CLE
8989,4533,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,5,1,1,1,17,1,6,2017,LA
8990,4533,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,0,1,0,0,3,1,22,2017,IND
8992,4534,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,0,0,1,0,4,1,13,2017,SF
8994,4535,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,2,0,1,0,6,1,11,2017,GB
8995,4536,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,1,2,2,0,15,1,7,2017,DAL
8996,4536,AR-1450,KEEP,Aldrick,Rosas,Aldrick Rosas,K,0,1,0,0,3,1,2,2017,NYG
8997,4537,WL-0300,KEEP,Wil,Lutz,Wil Lutz,K,1,3,1,0,14,1,2,2017,NO
8998,4537,KF-0250,KEEP,Kai,Forbath,Kai Forbath,K,2,2,1,0,12,1,7,2017,MIN
8999,4538,BM-1650,KEEP,Brandon,McManus,Brandon McManus,K,3,1,0,0,6,1,5,2017,DEN
9000,4538,YK-0100,KEEP,Younghoe,Koo,Younghoe Koo,K,3,0,0,0,3,1,1,2017,LAC
9001,4539,KF-0075,KEEP,Ka'imi,Fairbairn,Ka'imi Fairbairn,K,1,1,1,0,8,2,2,2017,HOU
9002,4539,RB-4650,KEEP,Randy,Bullock,Randy Bullock,K,0,3,0,0,9,1,6,2017,CIN
9003,4540,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,1,1,1,0,8,1,22,2017,IND
9006,4541,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,0,0,1,0,4,2,10,2017,BUF
9007,4542,NF-0300,KEEP,Nick,Folk,Nick Folk,K,2,1,1,1,14,1,11,2017,TB
9009,4543,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,3,1,0,0,6,2,6,2017,BAL
9010,4543,ZG-0050,KEEP,Zane,Gonzalez,Zane Gonzalez,K,1,1,0,0,4,2,1,2017,CLE
9011,4544,CB-2275,KEEP,Chris,Boswell,Chris Boswell,K,2,2,2,0,16,2,4,2017,PIT
9012,4544,KF-0250,KEEP,Kai,Forbath,Kai Forbath,K,0,0,1,0,4,1,7,2017,MIN
9013,4545,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,3,3,0,0,12,2,12,2017,NE
9014,4545,WL-0300,KEEP,Wil,Lutz,Wil Lutz,K,2,1,1,0,9,1,2,2017,NO
9015,4546,CS-0250,KEEP,Cairo,Santos,Cairo Santos,K,3,2,0,0,9,2,4,2017,KC
9016,4546,JE-0250,KEEP,Jake,Elliott,Jake Elliott,K,2,1,1,0,9,1,1,2017,PHI
9017,4547,JM-7000,KEEP,Jason,Myers,Jason Myers,K,1,0,1,0,5,2,3,2017,JAC
9018,4547,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,4,1,2,0,15,2,9,2017,TEN
9019,4548,CP-0575,KEEP,Cody,Parkey,Cody Parkey,K,1,3,0,1,15,1,4,2017,MIA
9020,4548,YK-0100,KEEP,Younghoe,Koo,Younghoe Koo,K,2,0,1,0,6,1,1,2017,LAC
9023,4550,BM-1650,KEEP,Brandon,McManus,Brandon McManus,K,6,0,0,0,6,1,5,2017,DEN
9024,4550,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,2,0,0,1,7,1,7,2017,DAL
9026,4551,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,0,2,1,0,10,1,13,2017,SF
9027,4552,DH-3970,KEEP,Dustin,Hopkins,Dustin Hopkins,K,3,1,1,0,10,2,5,2017,WAS
9028,4552,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,2,1,1,0,9,1,6,2017,LA
9029,4553,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,4,0,0,2,14,2,16,2017,ATL
9030,4553,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,2,1,0,0,5,1,11,2017,GB
9031,4554,MP-2100,KEEP,Matt,Prater,Matt Prater,K,3,0,0,1,8,2,12,2017,DET
9032,4554,AR-1450,KEEP,Aldrick,Rosas,Aldrick Rosas,K,1,1,0,0,4,1,2,2017,NYG
9033,4555,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,5,1,1,0,12,1,6,2017,LA
9034,4555,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,3,1,1,0,10,1,13,2017,SF
9035,4556,JM-7000,KEEP,Jason,Myers,Jason Myers,K,5,2,1,0,15,3,3,2017,JAC
9036,4556,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,1,0,0,0,1,3,6,2017,BAL
9037,4557,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,3,1,2,0,14,3,16,2017,ATL
9038,4557,MP-2100,KEEP,Matt,Prater,Matt Prater,K,2,1,1,2,19,3,12,2017,DET
9039,4558,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,4,1,0,0,7,2,22,2017,IND
9040,4558,ZG-0050,KEEP,Zane,Gonzalez,Zane Gonzalez,K,4,0,0,0,4,3,1,2017,CLE
9041,4559,BM-1650,KEEP,Brandon,McManus,Brandon McManus,K,1,3,0,0,10,2,5,2017,DEN
9042,4559,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,2,1,1,2,19,3,10,2017,BUF
9043,4560,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,4,0,0,0,4,3,12,2017,NE
9044,4560,KF-0075,KEEP,Ka'imi,Fairbairn,Ka'imi Fairbairn,K,3,3,1,0,16,3,2,2017,HOU
9046,4561,CP-0575,KEEP,Cody,Parkey,Cody Parkey,K,0,0,0,0,0,2,4,2017,MIA
9048,4562,WL-0300,KEEP,Wil,Lutz,Wil Lutz,K,4,1,0,1,12,2,2,2017,NO
9049,4563,JE-0250,KEEP,Jake,Elliott,Jake Elliott,K,3,0,1,1,12,2,1,2017,PHI
9050,4563,AR-1450,KEEP,Aldrick,Rosas,Aldrick Rosas,K,3,0,1,0,7,2,2,2017,NYG
9052,4564,CB-2275,KEEP,Chris,Boswell,Chris Boswell,K,2,1,0,0,5,3,4,2017,PIT
9053,4565,KF-0250,KEEP,Kai,Forbath,Kai Forbath,K,4,2,0,0,10,2,7,2017,MIN
9054,4565,NF-0300,KEEP,Nick,Folk,Nick Folk,K,2,0,1,0,6,2,11,2017,TB
9055,4566,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,3,3,1,0,16,3,9,2017,TEN
9057,4567,RB-4650,KEEP,Randy,Bullock,Randy Bullock,K,3,0,1,0,7,2,6,2017,CIN
9058,4567,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,3,2,0,0,9,2,11,2017,GB
9059,4568,CS-0250,KEEP,Cairo,Santos,Cairo Santos,K,3,1,0,0,6,3,4,2017,KC
9060,4568,YK-0100,KEEP,Younghoe,Koo,Younghoe Koo,K,1,1,0,0,4,2,1,2017,LAC
9061,4569,DH-3970,KEEP,Dustin,Hopkins,Dustin Hopkins,K,3,2,0,0,9,3,5,2017,WAS
9064,4570,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,4,0,0,0,4,2,7,2017,DAL
9065,4571,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,5,0,0,0,5,3,11,2017,GB
9067,4572,WL-0300,KEEP,Wil,Lutz,Wil Lutz,K,2,0,2,0,10,3,2,2017,NO
9068,4573,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,2,1,0,0,5,4,16,2017,ATL
9069,4573,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,2,1,0,2,15,4,10,2017,BUF
9070,4574,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,3,1,1,1,15,4,12,2017,NE
9072,4575,ZG-0050,KEEP,Zane,Gonzalez,Zane Gonzalez,K,1,0,0,0,1,4,1,2017,CLE
9073,4575,RB-4650,KEEP,Randy,Bullock,Randy Bullock,K,4,0,1,0,8,3,6,2017,CIN
9074,4576,MP-2100,KEEP,Matt,Prater,Matt Prater,K,0,2,0,0,6,4,12,2017,DET
9075,4576,KF-0250,KEEP,Kai,Forbath,Kai Forbath,K,1,0,0,0,1,3,7,2017,MIN
9076,4577,JM-7000,KEEP,Jason,Myers,Jason Myers,K,2,2,0,0,8,4,3,2017,JAC
9078,4578,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,3,1,0,0,6,3,7,2017,DAL
9079,4578,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,2,3,4,0,27,2,6,2017,LA
9080,4579,CB-2275,KEEP,Chris,Boswell,Chris Boswell,K,2,1,1,0,9,4,4,2017,PIT
9081,4579,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,0,0,1,0,4,4,6,2017,BAL
9082,4580,KF-0075,KEEP,Ka'imi,Fairbairn,Ka'imi Fairbairn,K,6,1,1,1,18,4,2,2017,HOU
9083,4580,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,2,0,0,0,2,4,9,2017,TEN
9084,4581,NF-0300,KEEP,Nick,Folk,Nick Folk,K,1,2,0,0,7,3,11,2017,TB
9085,4581,AR-1450,KEEP,Aldrick,Rosas,Aldrick Rosas,K,2,1,0,0,5,3,2,2017,NYG
9086,4582,JE-0250,KEEP,Jake,Elliott,Jake Elliott,K,2,0,3,1,19,3,1,2017,PHI
9087,4582,YK-0100,KEEP,Younghoe,Koo,Younghoe Koo,K,3,1,0,0,6,3,1,2017,LAC
9088,4583,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,0,2,3,0,18,2,13,2017,SF
9090,4584,BM-1650,KEEP,Brandon,McManus,Brandon McManus,K,1,2,1,0,11,3,5,2017,DEN
9093,4585,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,1,0,1,0,5,3,22,2017,IND
9094,4586,DH-3970,KEEP,Dustin,Hopkins,Dustin Hopkins,K,2,1,1,0,9,4,5,2017,WAS
9095,4586,HB-0500,KEEP,Harrison,Butker,Harrison Butker,K,2,2,1,0,12,1,1,2017,KC
9096,4587,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,1,2,2,0,15,5,12,2017,NE
9097,4587,NF-0300,KEEP,Nick,Folk,Nick Folk,K,2,0,0,0,2,4,11,2017,TB
9098,4588,JE-0250,KEEP,Jake,Elliott,Jake Elliott,K,4,2,0,0,10,4,1,2017,PHI
9100,4589,RB-4650,KEEP,Randy,Bullock,Randy Bullock,K,2,2,0,0,8,4,6,2017,CIN
9101,4589,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,1,3,0,0,10,5,10,2017,BUF
9102,4590,MP-2100,KEEP,Matt,Prater,Matt Prater,K,3,1,0,0,6,5,12,2017,DET
9104,4591,CB-2275,KEEP,Chris,Boswell,Chris Boswell,K,0,3,0,0,9,5,4,2017,PIT
9105,4591,JM-7000,KEEP,Jason,Myers,Jason Myers,K,3,0,1,0,7,5,3,2017,JAC
9106,4592,AR-1450,KEEP,Aldrick,Rosas,Aldrick Rosas,K,2,0,0,0,2,4,2,2017,NYG
9108,4593,ZG-0050,KEEP,Zane,Gonzalez,Zane Gonzalez,K,2,0,0,0,2,5,1,2017,CLE
9110,4594,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,2,2,0,2,18,4,22,2017,IND
9111,4594,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,2,1,2,0,13,3,13,2017,SF
9112,4595,CP-0575,KEEP,Cody,Parkey,Cody Parkey,K,1,0,1,0,5,3,4,2017,MIA
9113,4595,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,1,0,1,0,5,5,9,2017,TEN
9114,4596,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,3,2,1,0,13,5,6,2017,BAL
9116,4597,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,1,1,0,0,4,3,6,2017,LA
9118,4598,DB-0200,KEEP,Dan,Bailey,Dan Bailey,K,4,0,1,0,8,4,7,2017,DAL
9119,4598,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,2,1,0,0,5,4,11,2017,GB
9120,4599,HB-0500,KEEP,Harrison,Butker,Harrison Butker,K,3,2,3,0,21,2,1,2017,KC
9121,4599,KF-0075,KEEP,Ka'imi,Fairbairn,Ka'imi Fairbairn,K,2,0,0,0,2,5,2,2017,HOU
9122,4600,KF-0250,KEEP,Kai,Forbath,Kai Forbath,K,2,2,0,0,8,4,7,2017,MIN
9124,4601,JE-0250,KEEP,Jake,Elliott,Jake Elliott,K,2,0,1,1,11,5,1,2017,PHI
9127,4602,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,1,2,0,1,12,6,6,2017,BAL
9128,4603,KF-0075,KEEP,Ka'imi,Fairbairn,Ka'imi Fairbairn,K,2,0,1,0,6,6,2,2017,HOU
9129,4603,ZG-0050,KEEP,Zane,Gonzalez,Zane Gonzalez,K,2,0,1,0,6,6,1,2017,CLE
9130,4604,WL-0300,KEEP,Wil,Lutz,Wil Lutz,K,7,0,1,0,11,4,2,2017,NO
9131,4604,MP-2100,KEEP,Matt,Prater,Matt Prater,K,5,0,1,0,9,6,12,2017,DET
9132,4605,KF-0250,KEEP,Kai,Forbath,Kai Forbath,K,2,2,0,1,13,5,7,2017,MIN
9133,4605,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,1,1,0,0,4,5,11,2017,GB
9134,4606,MB-4600,KEEP,Matt,Bryant,Matt Bryant,K,2,0,0,1,7,5,16,2017,ATL
9135,4606,CP-0575,KEEP,Cody,Parkey,Cody Parkey,K,2,1,1,0,9,4,4,2017,MIA
9137,4607,SG-0800,KEEP,Stephen,Gostkowski,Stephen Gostkowski,K,3,1,0,0,6,6,12,2017,NE
9138,4608,DH-3970,KEEP,Dustin,Hopkins,Dustin Hopkins,K,2,1,1,0,9,5,5,2017,WAS
9139,4608,RG-1500,KEEP,Robbie,Gould,Robbie Gould,K,3,0,0,1,8,4,13,2017,SF
9140,4609,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,3,1,0,1,11,4,6,2017,LA
9141,4609,JM-7000,KEEP,Jason,Myers,Jason Myers,K,2,0,1,0,6,6,3,2017,JAC
9146,4612,HB-0500,KEEP,Harrison,Butker,Harrison Butker,K,1,1,1,0,8,3,1,2017,KC
9147,4612,CB-2275,KEEP,Chris,Boswell,Chris Boswell,K,2,1,0,0,5,6,4,2017,PIT
9148,4613,AR-1450,KEEP,Aldrick,Rosas,Aldrick Rosas,K,2,1,1,1,14,5,2,2017,NYG
9149,4613,BM-1650,KEEP,Brandon,McManus,Brandon McManus,K,1,1,0,0,4,4,5,2017,DEN
9150,4614,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,3,2,3,0,21,6,9,2017,TEN
9151,4614,AV-0400,KEEP,Adam,Vinatieri,Adam Vinatieri,K,1,2,0,1,12,5,22,2017,IND
9152,4615,HB-0500,KEEP,Harrison,Butker,Harrison Butker,K,3,2,0,1,14,4,1,2017,KC
9155,4616,GZ-2000,KEEP,Greg,Zuerlein,Greg Zuerlein,K,3,3,0,1,17,5,6,2017,LA
9156,4617,JT-3950,KEEP,Justin,Tucker,Justin Tucker,K,1,0,2,1,14,7,6,2017,BAL
9157,4617,KF-0250,KEEP,Kai,Forbath,Kai Forbath,K,0,2,2,2,24,6,7,2017,MIN
9160,4619,CB-2275,KEEP,Chris,Boswell,Chris Boswell,K,2,3,2,0,19,7,4,2017,PIT
9161,4619,RB-4650,KEEP,Randy,Bullock,Randy Bullock,K,2,0,0,0,2,5,6,2017,CIN
9162,4620,JL-0207,KEEP,Josh,Lambo,Josh Lambo,K,3,1,1,0,10,1,3,2017,JAC
9163,4621,MC-3000,KEEP,Mason,Crosby,Mason Crosby,K,2,0,1,0,6,6,11,2017,GB
9164,4621,WL-0300,KEEP,Wil,Lutz,Wil Lutz,K,2,1,1,0,9,5,2,2017,NO
9166,4622,CP-0575,KEEP,Cody,Parkey,Cody Parkey,K,4,1,0,0,7,5,4,2017,MIA
9168,4623,SH-0400,KEEP,Stephen,Hauschka,Stephen Hauschka,K,3,2,0,1,14,6,10,2017,BUF
9169,4624,RS-3400,KEEP,Ryan,Succop,Ryan Succop,K,0,1,3,0,15,7,9,2017,TEN
