pid,gid,year,week,fgxp,fkicker,first,last,name,dist,good
458309,2821,2010,12,FG,JK-0200,John,Kasay,John Kasay,42,0
458947,2826,2010,12,FG,RS-3400,Ryan,Succop,Ryan Succop,43,0
459149,2827,2010,12,FG,DC-0500,Dan,Carpenter,Dan Carpenter,51,0
459205,2827,2010,12,FG,DC-0500,Dan,Carpenter,Dan Carpenter,49,0
459385,2828,2010,12,FG,JB-7100,Josh,Brown,Josh Brown,45,0
459607,2830,2010,12,FG,SA-1100,Shane,Andrus,Shane Andrus,47,0
459690,2830,2010,12,FG,SA-1100,Shane,Andrus,Shane Andrus,37,0
460244,2834,2010,13,FG,MC-3000,Mason,Crosby,Mason Crosby,29,0
460476,2835,2010,13,FG,JS-1100,Josh,Scobee,Josh Scobee,49,0
460499,2835,2010,13,FG,JS-1100,Josh,Scobee,Josh Scobee,48,0
460690,2837,2010,13,FG,DC-0500,Dan,Carpenter,Dan Carpenter,41,0
460777,2837,2010,13,FG,PD-0200,Phil,Dawson,Phil Dawson,47,0
461013,2839,2010,13,FG,GG-0100,Graham,Gano,Graham Gano,43,0
461387,2841,2010,13,FG,NK-0200,Nate,Kaeding,Nate Kaeding,50,0
461605,2842,2010,13,FG,OM-0100,Olindo,Mare,Olindo Mare,47,0
461862,2844,2010,13,FG,DB-5500,David,Buehler,David Buehler,48,0
462151,2846,2010,13,FG,NF-0300,Nick,Folk,Nick Folk,53,0
462851,2850,2010,14,FG,DR-0600,Dave,Rayner,Dave Rayner,48,0
463056,2852,2010,14,FG,GG-0100,Graham,Gano,Graham Gano,34,0
463085,2852,2010,14,FG,GG-0100,Graham,Gano,Graham Gano,24,0
463652,2855,2010,14,FG,OM-0100,Olindo,Mare,Olindo Mare,43,0
463772,2856,2010,14,FG,JB-7100,Josh,Brown,Josh Brown,46,0
464118,2858,2010,14,FG,SH-0400,Stephen,Hauschka,Stephen Hauschka,40,0
464141,2858,2010,14,FG,JF-0900,Jay,Feely,Jay Feely,49,0
464704,2862,2010,14,FG,NR-0100,Neil,Rackers,Neil Rackers,52,0
465224,2865,2010,15,FG,DB-5500,David,Buehler,David Buehler,35,0
465846,2869,2010,15,FG,DC-0500,Dan,Carpenter,Dan Carpenter,48,0
465914,2869,2010,15,FG,DC-0500,Dan,Carpenter,Dan Carpenter,61,0
465945,2869,2010,15,FG,DC-0500,Dan,Carpenter,Dan Carpenter,53,0
465982,2869,2010,15,FG,DC-0500,Dan,Carpenter,Dan Carpenter,48,0
467556,2879,2010,16,FG,SS-3100,Shaun,Suisham,Shaun Suisham,41,0
467657,2880,2010,16,FG,JF-0900,Jay,Feely,Jay Feely,49,0
468085,2882,2010,16,FG,RG-1500,Robbie,Gould,Robbie Gould,35,0
468337,2884,2010,16,FG,RS-3400,Ryan,Succop,Ryan Succop,48,0
468547,2885,2010,16,FG,JR-1100,Jeff,Reed,Jeff Reed,34,0
468846,2887,2010,16,FG,CB-0700,Connor,Barth,Connor Barth,44,0
468947,2888,2010,16,FG,JS-1100,Josh,Scobee,Josh Scobee,44,0
469170,2889,2010,16,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,54,0
469978,2894,2010,16,FG,DA-0300,David,Akers,David Akers,54,0
470772,2899,2010,17,FG,RB-2200,Rob,Bironas,Rob Bironas,61,0
471066,2901,2010,17,FG,DC-0500,Dan,Carpenter,Dan Carpenter,40,0
471235,2902,2010,17,FG,GG-0100,Graham,Gano,Graham Gano,30,0
471306,2902,2010,17,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,39,0
471400,2903,2010,17,FG,CS-4000,Clint,Stitser,Clint Stitser,29,0
471652,2904,2010,17,FG,JS-1100,Josh,Scobee,Josh Scobee,46,0
472103,2907,2010,17,FG,DB-5500,David,Buehler,David Buehler,52,0
472446,2909,2010,17,FG,NK-0200,Nate,Kaeding,Nate Kaeding,53,0
473156,2914,2010,18,FG,DA-0300,David,Akers,David Akers,41,0
473264,2914,2010,18,FG,DA-0300,David,Akers,David Akers,34,0
473374,2915,2010,19,FG,SS-3100,Shaun,Suisham,Shaun Suisham,43,0
473584,2916,2010,19,FG,MC-3000,Mason,Crosby,Mason Crosby,50,0
473812,2918,2010,19,FG,NF-0300,Nick,Folk,Nick Folk,30,0
474379,2921,2010,21,FG,SS-3100,Shaun,Suisham,Shaun Suisham,52,0
474908,2924,2011,1,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,37,0
474982,2925,2011,1,FG,RS-3400,Ryan,Succop,Ryan Succop,49,0
475167,2926,2011,1,FG,RB-2200,Rob,Bironas,Rob Bironas,66,0
475529,2928,2011,1,FG,JB-7100,Josh,Brown,Josh Brown,47,0
476108,2932,2011,1,FG,GG-0100,Graham,Gano,Graham Gano,39,0
476199,2932,2011,1,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,38,0
476300,2933,2011,1,FG,JF-0900,Jay,Feely,Jay Feely,36,0
476811,2936,2011,1,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,48,0
476985,2937,2011,1,FG,MP-2100,Matt,Prater,Matt Prater,56,0
477201,2938,2011,2,FG,SS-3100,Shaun,Suisham,Shaun Suisham,41,0
477276,2939,2011,2,FG,RB-2200,Rob,Bironas,Rob Bironas,34,0
477615,2941,2011,2,FG,GG-0100,Graham,Gano,Graham Gano,30,0
477786,2942,2011,2,FG,RL-0900,Rian,Lindell,Rian Lindell,39,0
478572,2947,2011,2,FG,RS-3400,Ryan,Succop,Ryan Succop,44,0
478719,2948,2011,2,FG,DB-0200,Dan,Bailey,Dan Bailey,21,0
479093,2950,2011,2,FG,DC-0500,Dan,Carpenter,Dan Carpenter,22,0
479105,2950,2011,2,FG,DC-0500,Dan,Carpenter,Dan Carpenter,34,0
479437,2952,2011,2,FG,AH-2600,Alex,Henery,Alex Henery,63,0
480743,2960,2011,3,FG,DC-0500,Dan,Carpenter,Dan Carpenter,51,0
481079,2962,2011,3,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,56,0
481220,2963,2011,3,FG,BC-3000,Billy,Cundiff,Billy Cundiff,51,0
481261,2963,2011,3,FG,BC-3000,Billy,Cundiff,Billy Cundiff,51,0
481398,2964,2011,3,FG,RS-3400,Ryan,Succop,Ryan Succop,38,0
481884,2967,2011,3,FG,JF-0900,Jay,Feely,Jay Feely,51,0
482011,2967,2011,3,FG,JF-0900,Jay,Feely,Jay Feely,49,0
482137,2968,2011,3,FG,SS-3100,Shaun,Suisham,Shaun Suisham,36,0
482263,2969,2011,3,FG,GG-0100,Graham,Gano,Graham Gano,36,0
482643,2971,2011,4,FG,OM-0100,Olindo,Mare,Olindo Mare,34,0
482665,2971,2011,4,FG,OM-0100,Olindo,Mare,Olindo Mare,52,0
482775,2972,2011,4,FG,JK-0200,John,Kasay,John Kasay,53,0
482873,2972,2011,4,FG,JK-0200,John,Kasay,John Kasay,50,0
483385,2976,2011,4,FG,DA-0300,David,Akers,David Akers,44,0
483464,2976,2011,4,FG,DA-0300,David,Akers,David Akers,45,0
483495,2976,2011,4,FG,AH-2600,Alex,Henery,Alex Henery,39,0
483515,2976,2011,4,FG,AH-2600,Alex,Henery,Alex Henery,33,0
483784,2978,2011,4,FG,SS-3100,Shaun,Suisham,Shaun Suisham,30,0
484024,2979,2011,4,FG,SH-0400,Stephen,Hauschka,Stephen Hauschka,61,0
484876,2985,2011,4,FG,CB-0700,Connor,Barth,Connor Barth,46,0
484992,2985,2011,4,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,43,0
486163,2992,2011,5,FG,RL-1300,Ryan,Longwell,Ryan Longwell,43,0
486311,2993,2011,5,FG,NR-0100,Neil,Rackers,Neil Rackers,41,0
487419,3000,2011,6,FG,JH-0900,Jason,Hanson,Jason Hanson,52,0
487662,3001,2011,6,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,52,0
487669,3001,2011,6,FG,MN-0800,Mike,Nugent,Mike Nugent,43,0
487849,3003,2011,6,FG,JB-7100,Josh,Brown,Josh Brown,47,0
488073,3004,2011,6,FG,SS-3100,Shaun,Suisham,Shaun Suisham,46,0
488272,3005,2011,6,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,50,0
488760,3008,2011,6,FG,CB-0700,Connor,Barth,Connor Barth,55,0
489076,3010,2011,6,FG,RL-1300,Ryan,Longwell,Ryan Longwell,38,0
489525,3013,2011,7,FG,PD-0200,Phil,Dawson,Phil Dawson,48,0
489633,3013,2011,7,FG,PD-0200,Phil,Dawson,Phil Dawson,24,0
490100,3016,2011,7,FG,RG-1500,Robbie,Gould,Robbie Gould,41,0
490188,3017,2011,7,FG,MP-2100,Matt,Prater,Matt Prater,49,0
490208,3017,2011,7,FG,MP-2100,Matt,Prater,Matt Prater,43,0
491406,3024,2011,7,FG,BC-3000,Billy,Cundiff,Billy Cundiff,52,0
491480,3025,2011,8,FG,JK-0200,John,Kasay,John Kasay,49,0
491984,3028,2011,8,FG,RL-1300,Ryan,Longwell,Ryan Longwell,45,0
492138,3028,2011,8,FG,OM-0100,Olindo,Mare,Olindo Mare,31,0
492408,3030,2011,8,FG,NR-0100,Neil,Rackers,Neil Rackers,46,0
492709,3032,2011,8,FG,GG-0100,Graham,Gano,Graham Gano,49,0
492787,3032,2011,8,FG,RL-0900,Rian,Lindell,Rian Lindell,44,0
493258,3035,2011,8,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,42,0
493284,3035,2011,8,FG,SS-3100,Shaun,Suisham,Shaun Suisham,44,0
493535,3037,2011,8,FG,NN-0200,Nick,Novak,Nick Novak,52,0
493821,3039,2011,9,FG,JK-0200,John,Kasay,John Kasay,42,0
494330,3042,2011,9,FG,NF-0300,Nick,Folk,Nick Folk,50,0
494680,3044,2011,9,FG,SH-0400,Stephen,Hauschka,Stephen Hauschka,41,0
495001,3046,2011,9,FG,MP-2100,Matt,Prater,Matt Prater,43,0
495170,3047,2011,9,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,27,0
495439,3048,2011,9,FG,JB-7100,Josh,Brown,Josh Brown,42,0
495646,3050,2011,9,FG,BC-3000,Billy,Cundiff,Billy Cundiff,40,0
496054,3052,2011,10,FG,NN-0200,Nick,Novak,Nick Novak,46,0
496210,3053,2011,10,FG,RG-1500,Robbie,Gould,Robbie Gould,43,0
496372,3054,2011,10,FG,JS-1100,Josh,Scobee,Josh Scobee,45,0
496594,3055,2011,10,FG,MP-2100,Matt,Prater,Matt Prater,41,0
496798,3057,2011,10,FG,DR-0600,Dave,Rayner,Dave Rayner,52,0
496985,3058,2011,10,FG,MB-4600,Matt,Bryant,Matt Bryant,41,0
496993,3058,2011,10,FG,JK-0200,John,Kasay,John Kasay,40,0
497242,3059,2011,10,FG,PD-0200,Phil,Dawson,Phil Dawson,22,0
497269,3060,2011,10,FG,GG-0100,Graham,Gano,Graham Gano,50,0
497309,3060,2011,10,FG,DC-0500,Dan,Carpenter,Dan Carpenter,49,0
497385,3060,2011,10,FG,GG-0100,Graham,Gano,Graham Gano,49,0
497511,3061,2011,10,FG,NR-0100,Neil,Rackers,Neil Rackers,37,0
497638,3062,2011,10,FG,OM-0100,Olindo,Mare,Olindo Mare,50,0
497740,3063,2011,10,FG,JF-0900,Jay,Feely,Jay Feely,35,0
497758,3063,2011,10,FG,JF-0900,Jay,Feely,Jay Feely,43,0
497907,3064,2011,10,FG,BC-3000,Billy,Cundiff,Billy Cundiff,50,0
497987,3064,2011,10,FG,BC-3000,Billy,Cundiff,Billy Cundiff,52,0
498239,3066,2011,10,FG,NF-0300,Nick,Folk,Nick Folk,24,0
498443,3067,2011,10,FG,RL-1300,Ryan,Longwell,Ryan Longwell,52,0
498602,3068,2011,11,FG,NF-0300,Nick,Folk,Nick Folk,52,0
498643,3068,2011,11,FG,NF-0300,Nick,Folk,Nick Folk,61,0
499059,3070,2011,11,FG,MC-3000,Mason,Crosby,Mason Crosby,29,0
499171,3071,2011,11,FG,GG-0100,Graham,Gano,Graham Gano,49,0
499241,3071,2011,11,FG,GG-0100,Graham,Gano,Graham Gano,52,0
499547,3073,2011,11,FG,PD-0200,Phil,Dawson,Phil Dawson,38,0
499856,3075,2011,11,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,49,0
500263,3078,2011,11,FG,DA-0300,David,Akers,David Akers,46,0
500269,3078,2011,11,FG,DA-0300,David,Akers,David Akers,49,0
500306,3078,2011,11,FG,DA-0300,David,Akers,David Akers,30,0
500495,3079,2011,11,FG,NN-0200,Nick,Novak,Nick Novak,55,0
500955,3082,2011,12,FG,JH-0900,Jason,Hanson,Jason Hanson,47,0
501092,3083,2011,12,FG,SG-1100,Shayne,Graham,Shayne Graham,47,0
501574,3086,2011,12,FG,JS-1100,Josh,Scobee,Josh Scobee,55,0
501720,3087,2011,12,FG,RB-2200,Rob,Bironas,Rob Bironas,42,0
501961,3088,2011,12,FG,JB-7100,Josh,Brown,Josh Brown,50,0
502150,3089,2011,12,FG,PD-0200,Phil,Dawson,Phil Dawson,55,0
502409,3091,2011,12,FG,OM-0100,Olindo,Mare,Olindo Mare,45,0
502547,3092,2011,12,FG,GG-0100,Graham,Gano,Graham Gano,23,0
502572,3092,2011,12,FG,SH-0400,Stephen,Hauschka,Stephen Hauschka,51,0
502887,3094,2011,12,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,39,0
503135,3095,2011,12,FG,NN-0200,Nick,Novak,Nick Novak,48,0
503192,3095,2011,12,FG,NN-0200,Nick,Novak,Nick Novak,53,0
503444,3097,2011,12,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,61,0
503951,3100,2011,13,FG,NR-0100,Neil,Rackers,Neil Rackers,54,0
504288,3102,2011,13,FG,RG-1500,Robbie,Gould,Robbie Gould,41,0
504440,3103,2011,13,FG,NF-0300,Nick,Folk,Nick Folk,40,0
504521,3104,2011,13,FG,MN-0800,Mike,Nugent,Mike Nugent,33,0
504632,3104,2011,13,FG,SS-3100,Shaun,Suisham,Shaun Suisham,50,0
504716,3105,2011,13,FG,BC-3000,Billy,Cundiff,Billy Cundiff,34,0
504728,3105,2011,13,FG,BC-3000,Billy,Cundiff,Billy Cundiff,41,0
505342,3109,2011,13,FG,DB-0200,Dan,Bailey,Dan Bailey,53,0
505474,3109,2011,13,FG,DB-0200,Dan,Bailey,Dan Bailey,49,0
505730,3111,2011,13,FG,MC-3000,Mason,Crosby,Mason Crosby,43,0
505898,3112,2011,13,FG,JH-0900,Jason,Hanson,Jason Hanson,42,0
505941,3112,2011,13,FG,JH-0900,Jason,Hanson,Jason Hanson,55,0
506700,3117,2011,14,FG,NR-0100,Neil,Rackers,Neil Rackers,47,0
507347,3121,2011,14,FG,DC-0500,Dan,Carpenter,Dan Carpenter,55,0
507926,3124,2011,14,FG,MB-4600,Matt,Bryant,Matt Bryant,46,0
507962,3124,2011,14,FG,OM-0100,Olindo,Mare,Olindo Mare,36,0
508034,3125,2011,14,FG,MP-2100,Matt,Prater,Matt Prater,28,0
508219,3126,2011,14,FG,DA-0300,David,Akers,David Akers,50,0
508381,3127,2011,14,FG,DR-0600,Dave,Rayner,Dave Rayner,53,0
508655,3128,2011,14,FG,DB-0200,Dan,Bailey,Dan Bailey,47,0
508763,3129,2011,14,FG,SH-0400,Stephen,Hauschka,Stephen Hauschka,38,0
509149,3132,2011,15,FG,JB-7100,Josh,Brown,Josh Brown,45,0
509379,3133,2011,15,FG,DR-0600,Dave,Rayner,Dave Rayner,26,0
509567,3134,2011,15,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,44,0
509981,3137,2011,15,FG,MC-3000,Mason,Crosby,Mason Crosby,54,0
510140,3138,2011,15,FG,NR-0100,Neil,Rackers,Neil Rackers,49,0
510413,3139,2011,15,FG,JK-0200,John,Kasay,John Kasay,50,0
510622,3140,2011,15,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,65,0
511136,3144,2011,15,FG,BC-3000,Billy,Cundiff,Billy Cundiff,36,0
511230,3144,2011,15,FG,NN-0200,Nick,Novak,Nick Novak,37,0
511389,3145,2011,15,FG,SS-3100,Shaun,Suisham,Shaun Suisham,48,0
511518,3146,2011,16,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,42,0
511696,3147,2011,16,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,51,0
511988,3149,2011,16,FG,MN-0800,Mike,Nugent,Mike Nugent,35,0
512001,3149,2011,16,FG,MN-0800,Mike,Nugent,Mike Nugent,48,0
512183,3150,2011,16,FG,RL-1300,Ryan,Longwell,Ryan Longwell,49,0
512308,3151,2011,16,FG,DR-0600,Dave,Rayner,Dave Rayner,45,0
512319,3151,2011,16,FG,DR-0600,Dave,Rayner,Dave Rayner,31,0
512527,3152,2011,16,FG,JB-7100,Josh,Brown,Josh Brown,52,0
512562,3152,2011,16,FG,JB-7100,Josh,Brown,Josh Brown,33,0
512687,3153,2011,16,FG,NF-0300,Nick,Folk,Nick Folk,44,0
513166,3156,2011,16,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,59,0
513192,3156,2011,16,FG,RS-3400,Ryan,Succop,Ryan Succop,49,0
513269,3156,2011,16,FG,RS-3400,Ryan,Succop,Ryan Succop,49,0
513614,3159,2011,16,FG,DA-0300,David,Akers,David Akers,52,0
513777,3160,2011,16,FG,RG-1500,Robbie,Gould,Robbie Gould,49,0
514142,3162,2011,17,FG,GG-0100,Graham,Gano,Graham Gano,36,0
514292,3163,2011,17,FG,SS-3100,Shaun,Suisham,Shaun Suisham,45,0
514457,3164,2011,17,FG,MN-0800,Mike,Nugent,Mike Nugent,36,0
515132,3168,2011,17,FG,JH-0900,Jason,Hanson,Jason Hanson,39,0
515139,3168,2011,17,FG,MC-3000,Mason,Crosby,Mason Crosby,47,0
515245,3169,2011,17,FG,DA-0300,David,Akers,David Akers,48,0
515646,3171,2011,17,FG,BC-2600,Brandon,Coutu,Brandon Coutu,45,0
515962,3173,2011,17,FG,RL-1300,Ryan,Longwell,Ryan Longwell,48,0
516079,3174,2011,17,FG,RS-3400,Ryan,Succop,Ryan Succop,44,0
516358,3175,2011,17,FG,NN-0200,Nick,Novak,Nick Novak,44,0
516509,3176,2011,17,FG,SH-0400,Stephen,Hauschka,Stephen Hauschka,24,0
516634,3177,2011,17,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,40,0
516658,3177,2011,17,FG,DB-0200,Dan,Bailey,Dan Bailey,52,0
516783,3178,2011,18,FG,MN-0800,Mike,Nugent,Mike Nugent,50,0
517205,3180,2011,18,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,32,0
517845,3184,2011,19,FG,NR-0100,Neil,Rackers,Neil Rackers,50,0
517945,3185,2011,19,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,40,0
518235,3186,2011,20,FG,BC-3000,Billy,Cundiff,Billy Cundiff,32,0
518836,3190,2012,1,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,37,0
519075,3191,2012,1,FG,AH-2600,Alex,Henery,Alex Henery,45,0
519194,3192,2012,1,FG,RS-3400,Ryan,Succop,Ryan Succop,40,0
519789,3196,2012,1,FG,SG-1100,Shayne,Graham,Shayne Graham,52,0
520413,3200,2012,1,FG,SH-0400,Stephen,Hauschka,Stephen Hauschka,50,0
522766,3213,2012,2,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,42,0
522931,3214,2012,2,FG,BC-3000,Billy,Cundiff,Billy Cundiff,62,0
523632,3219,2012,2,FG,JH-0900,Jason,Hanson,Jason Hanson,40,0
524520,3224,2012,3,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,36,0
524849,3226,2012,3,FG,DC-0500,Dan,Carpenter,Dan Carpenter,47,0
524913,3226,2012,3,FG,DC-0500,Dan,Carpenter,Dan Carpenter,48,0
525167,3228,2012,3,FG,GH-0600,Garrett,Hartley,Garrett Hartley,38,0
525390,3229,2012,3,FG,RB-2200,Rob,Bironas,Rob Bironas,41,0
525409,3229,2012,3,FG,RB-2200,Rob,Bironas,Rob Bironas,48,0
525565,3230,2012,3,FG,DA-0300,David,Akers,David Akers,43,0
526796,3237,2012,4,FG,JT-3950,Justin,Tucker,Justin Tucker,47,0
526900,3238,2012,4,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,49,0
526920,3238,2012,4,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,42,0
527427,3241,2012,4,FG,DA-0300,David,Akers,David Akers,55,0
527460,3241,2012,4,FG,DA-0300,David,Akers,David Akers,40,0
527651,3242,2012,4,FG,BW-0350,Blair,Walsh,Blair Walsh,46,0
528252,3246,2012,4,FG,DC-0500,Dan,Carpenter,Dan Carpenter,51,0
528550,3248,2012,4,FG,BC-3000,Billy,Cundiff,Billy Cundiff,41,0
528593,3248,2012,4,FG,BC-3000,Billy,Cundiff,Billy Cundiff,57,0
528639,3248,2012,4,FG,BC-3000,Billy,Cundiff,Billy Cundiff,31,0
528856,3249,2012,4,FG,GH-0600,Garrett,Hartley,Garrett Hartley,48,0
529029,3250,2012,4,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,54,0
529254,3252,2012,5,FG,JF-0900,Jay,Feely,Jay Feely,40,0
529460,3253,2012,5,FG,DC-0500,Dan,Carpenter,Dan Carpenter,53,0
529498,3253,2012,5,FG,MN-0800,Mike,Nugent,Mike Nugent,41,0
529752,3255,2012,5,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,53,0
529798,3255,2012,5,FG,MC-3000,Mason,Crosby,Mason Crosby,52,0
529865,3255,2012,5,FG,MC-3000,Mason,Crosby,Mason Crosby,51,0
530100,3257,2012,5,FG,BC-3000,Billy,Cundiff,Billy Cundiff,31,0
531243,3264,2012,5,FG,NN-0200,Nick,Novak,Nick Novak,55,0
531668,3266,2012,6,FG,SS-3100,Shaun,Suisham,Shaun Suisham,54,0
531915,3268,2012,6,FG,CB-0700,Connor,Barth,Connor Barth,55,0
532058,3269,2012,6,FG,GZ-2000,Greg,Zuerlein,Greg Zuerlein,52,0
532087,3269,2012,6,FG,GZ-2000,Greg,Zuerlein,Greg Zuerlein,37,0
532163,3269,2012,6,FG,GZ-2000,Greg,Zuerlein,Greg Zuerlein,66,0
532385,3271,2012,6,FG,MB-4600,Matt,Bryant,Matt Bryant,43,0
532874,3273,2012,6,FG,DB-0200,Dan,Bailey,Dan Bailey,51,0
533037,3274,2012,6,FG,JF-0900,Jay,Feely,Jay Feely,38,0
533240,3276,2012,6,FG,DA-0300,David,Akers,David Akers,43,0
533301,3276,2012,6,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,40,0
533303,3276,2012,6,FG,DA-0300,David,Akers,David Akers,52,0
533960,3280,2012,7,FG,SH-0400,Stephen,Hauschka,Stephen Hauschka,51,0
534300,3282,2012,7,FG,CB-0700,Connor,Barth,Connor Barth,42,0
534932,3286,2012,7,FG,MC-3000,Mason,Crosby,Mason Crosby,58,0
535265,3288,2012,7,FG,JF-0900,Jay,Feely,Jay Feely,47,0
535723,3290,2012,7,FG,SJ-0300,Sebastian,Janikowski,Sebastian Janikowski,64,0
535940,3292,2012,7,FG,RG-1500,Robbie,Gould,Robbie Gould,47,0
536354,3294,2012,8,FG,RG-1500,Robbie,Gould,Robbie Gould,33,0
536801,3297,2012,8,FG,NF-0300,Nick,Folk,Nick Folk,35,0
536979,3298,2012,8,FG,SH-0400,Stephen,Hauschka,Stephen Hauschka,61,0
537177,3299,2012,8,FG,MC-3000,Mason,Crosby,Mason Crosby,32,0
537616,3302,2012,8,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,37,0
537642,3302,2012,8,FG,RB-2200,Rob,Bironas,Rob Bironas,45,0
538437,3307,2012,9,FG,RS-3400,Ryan,Succop,Ryan Succop,39,0
538588,3308,2012,9,FG,MN-0800,Mike,Nugent,Mike Nugent,46,0
538869,3310,2012,9,FG,JH-0900,Jason,Hanson,Jason Hanson,47,0
539009,3311,2012,9,FG,MC-3000,Mason,Crosby,Mason Crosby,44,0
539315,3312,2012,9,FG,JM-4000,Justin,Medlock,Justin Medlock,50,0
539384,3313,2012,9,FG,RL-0900,Rian,Lindell,Rian Lindell,37,0
539393,3313,2012,9,FG,SG-1100,Shayne,Graham,Shayne Graham,46,0
539668,3315,2012,9,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,48,0
539732,3315,2012,9,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,54,0
539859,3316,2012,9,FG,CB-0700,Connor,Barth,Connor Barth,35,0
539922,3316,2012,9,FG,CB-0700,Connor,Barth,Connor Barth,54,0
540259,3318,2012,9,FG,LT-1100,Lawrence,Tynes,Lawrence Tynes,51,0
540357,3319,2012,9,FG,MB-4600,Matt,Bryant,Matt Bryant,37,0
540386,3319,2012,9,FG,DB-0200,Dan,Bailey,Dan Bailey,54,0
540427,3319,2012,9,FG,MB-4600,Matt,Bryant,Matt Bryant,43,0
540509,3320,2012,9,FG,GH-0600,Garrett,Hartley,Garrett Hartley,52,0
540680,3321,2012,10,FG,JS-1100,Josh,Scobee,Josh Scobee,44,0
541330,3325,2012,10,FG,MP-2100,Matt,Prater,Matt Prater,43,0
541336,3325,2012,10,FG,JM-4000,Justin,Medlock,Justin Medlock,43,0
542455,3331,2012,10,FG,DA-0300,David,Akers,David Akers,41,0
542466,3331,2012,10,FG,GZ-2000,Greg,Zuerlein,Greg Zuerlein,58,0
542771,3333,2012,10,FG,RG-1500,Robbie,Gould,Robbie Gould,48,0
542896,3334,2012,10,FG,RS-3400,Ryan,Succop,Ryan Succop,33,0
543080,3335,2012,11,FG,DC-0500,Dan,Carpenter,Dan Carpenter,50,0
543152,3336,2012,11,FG,MP-2100,Matt,Prater,Matt Prater,55,0
543350,3337,2012,11,FG,MN-0800,Mike,Nugent,Mike Nugent,50,0
543915,3340,2012,11,FG,MC-3000,Mason,Crosby,Mason Crosby,50,0
543967,3340,2012,11,FG,MC-3000,Mason,Crosby,Mason Crosby,38,0
544073,3341,2012,11,FG,JM-4000,Justin,Medlock,Justin Medlock,40,0
544228,3342,2012,11,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,36,0
544273,3342,2012,11,FG,AV-0400,Adam,Vinatieri,Adam Vinatieri,58,0
544400,3343,2012,11,FG,NF-0300,Nick,Folk,Nick Folk,26,0
544511,3343,2012,11,FG,NF-0300,Nick,Folk,Nick Folk,44,0
544768,3345,2012,11,FG,SG-1100,Shayne,Graham,Shayne Graham,50,0
544852,3345,2012,11,FG,SG-1100,Shayne,Graham,Shayne Graham,47,0
545103,3347,2012,11,FG,JT-3950,Justin,Tucker,Justin Tucker,41,0
545546,3349,2012,12,FG,SG-1100,Shayne,Graham,Shayne Graham,51,0
545563,3349,2012,12,FG,JH-0900,Jason,Hanson,Jason Hanson,47,0
545766,3351,2012,12,FG,SG-0800,Stephen,Gostkowski,Stephen Gostkowski,39,0
545971,3352,2012,12,FG,BW-0350,Blair,Walsh,Blair Walsh,30,0
546007,3352,2012,12,FG,RG-1500,Robbie,Gould,Robbie Gould,39,0
546163,3353,2012,12,FG,MN-0800,Mike,Nugent,Mike Nugent,48,0
546480,3355,2012,12,FG,MB-4600,Matt,Bryant,Matt Bryant,22,0
546549,3355,2012,12,FG,CB-0700,Connor,Barth,Connor Barth,56,0
546557,3355,2012,12,FG,MB-4600,Matt,Bryant,Matt Bryant,48,0
546592,3356,2012,12,FG,MP-2100,Matt,Prater,Matt Prater,47,0
546638,3356,2012,12,FG,MP-2100,Matt,Prater,Matt Prater,33,0
547075,3359,2012,12,FG,RB-2200,Rob,Bironas,Rob Bironas,42,0
547504,3361,2012,12,FG,GZ-2000,Greg,Zuerlein,Greg Zuerlein,35,0
547711,3362,2012,12,FG,DA-0300,David,Akers,David Akers,50,0
