uid,gid,year,week,player,first,last,name,position1,team,details,pstat,gstat
31456,5238,2019,13,TC-0325,Trenton,Cannon,Trenton Cannon,RB,NYJ,Foot,,IR
32228,5257,2019,14,TC-0325,Trenton,Cannon,Trenton Cannon,RB,NYJ,Foot,,IR
32570,5266,2019,15,TC-0325,Trenton,Cannon,Trenton Cannon,RB,NYJ,Foot,,IR
33699,5293,2019,16,TC-0325,Trenton,Cannon,Trenton Cannon,RB,NYJ,Foot,,IR
34280,5306,2019,17,TC-0325,Trenton,Cannon,Trenton Cannon,RB,NYJ,Foot,,IR
29567,5187,2019,9,TC-0450,Tra,Carson,Tra Carson,RB,DET,Hamstring,Limited,IR
26015,5083,2019,2,TC-2050,Tevin,Coleman,Tevin Coleman,RB,SF,Ankle,DNP,Out
26638,5103,2019,3,TC-2050,Tevin,Coleman,Tevin Coleman,RB,SF,Ankle,DNP,Out
27119,5118,2019,4,TG-0025,Taylor,Gabriel,Taylor Gabriel,WR,CHI,Concussion,DNP,Out
27365,5126,2019,5,TG-0025,Taylor,Gabriel,Taylor Gabriel,WR,CHI,Concussion,DNP,Out
31309,5234,2019,13,TG-0025,Taylor,Gabriel,Taylor Gabriel,WR,CHI,Concussion,DNP,Out
31929,5250,2019,14,TG-0025,Taylor,Gabriel,Taylor Gabriel,WR,CHI,Concussion,DNP,Out
32637,5268,2019,15,TG-0025,Taylor,Gabriel,Taylor Gabriel,WR,CHI,Concussion,DNP,Out
33854,5296,2019,16,TG-0025,Taylor,Gabriel,Taylor Gabriel,WR,CHI,Concussion,DNP,Out
33965,5299,2019,17,TG-0025,Taylor,Gabriel,Taylor Gabriel,WR,CHI,Concussion,DNP,Out
26670,5104,2019,3,TH-1550,Tyler,Higbee,Tyler Higbee,TE,LA,Chest,DNP,Out
26060,5085,2019,2,TH-1750,Tyreek,Hill,Tyreek Hill,WR,KC,Shoulder,DNP,Out
26270,5092,2019,3,TH-1750,Tyreek,Hill,Tyreek Hill,WR,KC,Shoulder,DNP,Out
26814,5109,2019,4,TH-1750,Tyreek,Hill,Tyreek Hill,WR,KC,Shoulder,DNP,Out
27677,5134,2019,5,TH-1750,Tyreek,Hill,Tyreek Hill,WR,KC,Shoulder,Limited,Out
29375,5182,2019,9,TH-1850,T.Y.,Hilton,T.Y. Hilton,WR,IND,Calf,DNP,Out
30092,5202,2019,10,TH-1850,T.Y.,Hilton,T.Y. Hilton,WR,IND,Calf,DNP,Out
30459,5212,2019,11,TH-1850,T.Y.,Hilton,T.Y. Hilton,WR,IND,Calf,DNP,Out
31638,5243,2019,13,TH-1850,T.Y.,Hilton,T.Y. Hilton,WR,IND,Calf,DNP,Out
32175,5256,2019,14,TH-1850,T.Y.,Hilton,T.Y. Hilton,WR,IND,Calf,DNP,Out
32141,5255,2019,14,TH-1875,T.J.,Hockenson,T.J. Hockenson,TE,DET,Ankle,,IR
32950,5275,2019,15,TH-1875,T.J.,Hockenson,T.J. Hockenson,TE,DET,Ankle,,IR
33435,5286,2019,16,TH-1875,T.J.,Hockenson,T.J. Hockenson,TE,DET,Ankle,,IR
34048,5301,2019,17,TH-1875,T.J.,Hockenson,T.J. Hockenson,TE,DET,Ankle,,IR
33461,5287,2019,16,TH-2875,Tanner,Hudson,Tanner Hudson,TE,TB,Concussion,DNP,Out
32108,5254,2019,14,TJ-2400,Taiwan,Jones,Taiwan Jones,RB,HOU,Hamstring,DNP,Out
26289,5093,2019,3,TK-0850,Tyler,Kroft,Tyler Kroft,TE,BUF,Foot/Ankle,DNP,Out
26870,5111,2019,4,TK-0850,Tyler,Kroft,Tyler Kroft,TE,BUF,Ankle,DNP,Out
27335,5125,2019,5,TK-0850,Tyler,Kroft,Tyler Kroft,TE,BUF,Ankle,DNP,Out
32176,5256,2019,14,TL-1037,T.J.,Logan,T.J. Logan,RB,TB,Thumb,LP,Out
32954,5275,2019,15,TL-1037,T.J.,Logan,T.J. Logan,RB,TB,Thumb,,IR
33459,5287,2019,16,TL-1037,T.J.,Logan,T.J. Logan,RB,TB,Thumb,,IR
33942,5298,2019,17,TL-1037,T.J.,Logan,T.J. Logan,RB,TB,Thumb,,IR
25433,5062,2019,1,TM-2075,Taj,McGowan,Taj McGowan,RB,JAC,Knee,,IR
25908,5079,2019,2,TM-2075,Taj,McGowan,Taj McGowan,RB,JAC,Knee,,IR
26204,5090,2019,3,TM-2075,Taj,McGowan,Taj McGowan,RB,JAC,Knee,,IR
27114,5117,2019,4,TM-2075,Taj,McGowan,Taj McGowan,RB,JAC,Knee,,IR
27415,5127,2019,5,TM-2075,Taj,McGowan,Taj McGowan,RB,JAC,Knee,,IR
27872,5140,2019,6,TM-2075,Taj,McGowan,Taj McGowan,RB,JAC,Knee,,IR
28357,5153,2019,7,TM-2075,Taj,McGowan,Taj McGowan,RB,JAC,Knee,,IR
28881,5169,2019,8,TM-2075,Taj,McGowan,Taj McGowan,RB,JAC,Knee,,IR
29346,5180,2019,9,TM-2075,Taj,McGowan,Taj McGowan,RB,JAC,Knee,,IR
30502,5212,2019,11,TM-2075,Taj,McGowan,Taj McGowan,RB,JAC,Knee,,IR
31125,5229,2019,12,TM-2075,Taj,McGowan,Taj McGowan,RB,JAC,Knee,,IR
31617,5242,2019,13,TM-2075,Taj,McGowan,Taj McGowan,RB,JAC,Knee,,IR
32332,5260,2019,14,TM-2075,Taj,McGowan,Taj McGowan,RB,JAC,Knee,,IR
33047,5277,2019,15,TM-2075,Taj,McGowan,Taj McGowan,RB,JAC,Knee,,IR
33539,5288,2019,16,TM-2075,Taj,McGowan,Taj McGowan,RB,JAC,Knee,,IR
34131,5302,2019,17,TM-2075,Taj,McGowan,Taj McGowan,RB,JAC,Knee,,IR
34457,5310,2019,17,TM-2275,Terry,McLaurin,Terry McLaurin,WR,WAS,Concussion,DNP,Out
26097,5086,2019,2,TP-0675,Tim,Patrick,Tim Patrick,WR,DEN,Hand,,IR
26312,5094,2019,3,TP-0675,Tim,Patrick,Tim Patrick,WR,DEN,Hand,,IR
27073,5117,2019,4,TP-0675,Tim,Patrick,Tim Patrick,WR,DEN,Hand,,IR
27562,5132,2019,5,TP-0675,Tim,Patrick,Tim Patrick,WR,DEN,Hand,,IR
28106,5147,2019,6,TP-0675,Tim,Patrick,Tim Patrick,WR,DEN,Hand,,IR
28209,5150,2019,7,TP-0675,Tim,Patrick,Tim Patrick,WR,DEN,Hand,,IR
29140,5176,2019,8,TP-0675,Tim,Patrick,Tim Patrick,WR,DEN,Hand,,IR
29653,5189,2019,9,TP-0675,Tim,Patrick,Tim Patrick,WR,DEN,Hand,,IR
32310,5259,2019,14,TQ-0100,Trey,Quinn,Trey Quinn,WR,WAS,Concussion,DNP,Out
32878,5273,2019,15,TQ-0100,Trey,Quinn,Trey Quinn,WR,WAS,Concussion,DNP,Out
33633,5291,2019,16,TQ-0100,Trey,Quinn,Trey Quinn,WR,WAS,Concussion,,IR
34458,5310,2019,17,TQ-0100,Trey,Quinn,Trey Quinn,WR,WAS,Concussion,,IR
25715,5073,2019,1,TR-0370,Theo,Riddick,Theo Riddick,WR,DEN,Shoulder,,IR
26098,5086,2019,2,TR-0370,Theo,Riddick,Theo Riddick,WR,DEN,Shoulder,,IR
26313,5094,2019,3,TR-0370,Theo,Riddick,Theo Riddick,WR,DEN,Shoulder,,IR
27074,5117,2019,4,TR-0370,Theo,Riddick,Theo Riddick,WR,DEN,Shoulder,,IR
27563,5132,2019,5,TR-0370,Theo,Riddick,Theo Riddick,WR,DEN,Shoulder,,IR
28108,5147,2019,6,TR-0370,Theo,Riddick,Theo Riddick,WR,DEN,Shoulder,,IR
28208,5150,2019,7,TR-0370,Theo,Riddick,Theo Riddick,WR,DEN,Shoulder,,IR
29141,5176,2019,8,TR-0370,Theo,Riddick,Theo Riddick,WR,DEN,Shoulder,,IR
29654,5189,2019,9,TR-0370,Theo,Riddick,Theo Riddick,WR,DEN,Shoulder,,IR
30393,5210,2019,11,TR-0370,Theo,Riddick,Theo Riddick,WR,DEN,Shoulder,,IR
30859,5222,2019,12,TR-0370,Theo,Riddick,Theo Riddick,WR,DEN,Shoulder,,IR
31810,5247,2019,13,TR-0370,Theo,Riddick,Theo Riddick,WR,DEN,Shoulder,,IR
32105,5254,2019,14,TR-0370,Theo,Riddick,Theo Riddick,WR,DEN,Shoulder,,IR
32670,5269,2019,15,TR-0370,Theo,Riddick,Theo Riddick,WR,DEN,Shoulder,,IR
33386,5286,2019,16,TR-0370,Theo,Riddick,Theo Riddick,WR,DEN,Shoulder,,IR
34526,5312,2019,17,TR-0370,Theo,Riddick,Theo Riddick,WR,DEN,Shoulder,,IR
26425,5097,2019,3,TS-1450,Trevor,Siemian,Trevor Siemian,QB,NYJ,Ankle,,IR
27517,5130,2019,5,TS-1450,Trevor,Siemian,Trevor Siemian,QB,NYJ,Ankle,,IR
28089,5146,2019,6,TS-1450,Trevor,Siemian,Trevor Siemian,QB,NYJ,Ankle,,IR
28699,5163,2019,7,TS-1450,Trevor,Siemian,Trevor Siemian,QB,NYJ,Ankle,,IR
28899,5169,2019,8,TS-1450,Trevor,Siemian,Trevor Siemian,QB,NYJ,Ankle,,IR
29461,5184,2019,9,TS-1450,Trevor,Siemian,Trevor Siemian,QB,NYJ,Ankle,,IR
30069,5201,2019,10,TS-1450,Trevor,Siemian,Trevor Siemian,QB,NYJ,Ankle,,IR
30541,5214,2019,11,TS-1450,Trevor,Siemian,Trevor Siemian,QB,NYJ,Ankle,,IR
30988,5226,2019,12,TS-1450,Trevor,Siemian,Trevor Siemian,QB,NYJ,Ankle,,IR
31479,5238,2019,13,TS-1450,Trevor,Siemian,Trevor Siemian,QB,NYJ,Ankle,,IR
32219,5257,2019,14,TS-1450,Trevor,Siemian,Trevor Siemian,QB,NYJ,Ankle,,IR
32575,5266,2019,15,TS-1450,Trevor,Siemian,Trevor Siemian,QB,NYJ,Ankle,,IR
33701,5293,2019,16,TS-1450,Trevor,Siemian,Trevor Siemian,QB,NYJ,Ankle,,IR
34282,5306,2019,17,TS-1450,Trevor,Siemian,Trevor Siemian,QB,NYJ,Ankle,,IR
26578,5102,2019,3,TS-2425,Tre'Quan,Smith,Tre'Quan Smith,WR,NO,Ankle,DNP,Out
27160,5119,2019,4,TS-2425,Tre'Quan,Smith,Tre'Quan Smith,WR,NO,Ankle,DNP,Out
27882,5140,2019,6,TS-2425,Tre'Quan,Smith,Tre'Quan Smith,WR,NO,Ankle,DNP,Out
28621,5161,2019,7,TS-2425,Tre'Quan,Smith,Tre'Quan Smith,WR,NO,Ankle,DNP,Out
28777,5165,2019,8,TS-2425,Tre'Quan,Smith,Tre'Quan Smith,WR,NO,Ankle,DNP,Out
26013,5083,2019,2,TT-0450,Trent,Taylor,Trent Taylor,WR,SF,Foot,DNP,Out
26636,5103,2019,3,TT-0450,Trent,Taylor,Trent Taylor,WR,SF,Foot,DNP,IR
27699,5135,2019,5,TT-0450,Trent,Taylor,Trent Taylor,WR,SF,Foot,,IR
28056,5145,2019,6,TT-0450,Trent,Taylor,Trent Taylor,WR,SF,Foot,,IR
28504,5158,2019,7,TT-0450,Trent,Taylor,Trent Taylor,WR,SF,Foot,,IR
29091,5174,2019,8,TT-0450,Trent,Taylor,Trent Taylor,WR,SF,Foot,,IR
29289,5179,2019,9,TT-0450,Trent,Taylor,Trent Taylor,WR,SF,Foot,,IR
30237,5205,2019,10,TT-0450,Trent,Taylor,Trent Taylor,WR,SF,Foot,,IR
30628,5215,2019,11,TT-0450,Trent,Taylor,Trent Taylor,WR,SF,Foot,,IR
31215,5231,2019,12,TT-0450,Trent,Taylor,Trent Taylor,WR,SF,Foot,,IR
31575,5241,2019,13,TT-0450,Trent,Taylor,Trent Taylor,WR,SF,Foot,,IR
32290,5258,2019,14,TT-0450,Trent,Taylor,Trent Taylor,WR,SF,Foot,,IR
33115,5278,2019,15,TT-0450,Trent,Taylor,Trent Taylor,WR,SF,Foot,,IR
33573,5289,2019,16,TT-0450,Trent,Taylor,Trent Taylor,WR,SF,Foot,,IR
34615,5313,2019,17,TT-0450,Trent,Taylor,Trent Taylor,WR,SF,Foot,,IR
34803,5318,2019,19,TT-0450,Trent,Taylor,Trent Taylor,WR,SF,Foot,,IR
35015,5323,2019,20,TT-0450,Trent,Taylor,Trent Taylor,WR,SF,Foot,,IR
35036,5324,2019,21,TT-0450,Trent,Taylor,Trent Taylor,WR,SF,Foot,,IR
28489,5157,2019,7,TW-2875,Tyrell,Williams,Tyrell Williams,WR,OAK,Foot,DNP,Out
27496,5129,2019,5,VD-0100,Vernon,Davis,Vernon Davis,TE,WAS,Concussion,DNP,Out
27973,5143,2019,6,VD-0100,Vernon,Davis,Vernon Davis,TE,WAS,Concussion,Limited,Out
28520,5158,2019,7,VD-0100,Vernon,Davis,Vernon Davis,TE,WAS,Concussion,Limited,Out
28738,5164,2019,8,VD-0100,Vernon,Davis,Vernon Davis,TE,WAS,Concussion,Limited,Out
29536,5186,2019,9,VD-0100,Vernon,Davis,Vernon Davis,TE,WAS,Concussion,Limited,Out
30571,5214,2019,11,VD-0100,Vernon,Davis,Vernon Davis,TE,WAS,Concussion,Limited,Out
30904,5223,2019,12,VD-0100,Vernon,Davis,Vernon Davis,TE,WAS,Concussion,Limited,IR
31721,5244,2019,13,VD-0100,Vernon,Davis,Vernon Davis,TE,WAS,Concussion,,IR
32311,5259,2019,14,VD-0100,Vernon,Davis,Vernon Davis,TE,WAS,Concussion,,IR
32879,5273,2019,15,VD-0100,Vernon,Davis,Vernon Davis,TE,WAS,Concussion,,IR
33631,5291,2019,16,VD-0100,Vernon,Davis,Vernon Davis,TE,WAS,Concussion,,IR
34459,5310,2019,17,VD-0100,Vernon,Davis,Vernon Davis,TE,WAS,Concussion,,IR
26833,5110,2019,4,VG-0300,Virgil,Green,Virgil Green,TE,LAC,Groin,DNP,Out
25561,5067,2019,1,VM-0225,Vince,Mayle,Vince Mayle,TE,LAC,Undisclosed,,IR
32632,5267,2019,15,VM-0250,Vance,McDonald,Vance McDonald,TE,PIT,Concussion,DNP,Out
28595,5160,2019,7,WD-0550,Will,Dissly,Will Dissly,TE,SEA,Achilles,DNP,IR
29012,5172,2019,8,WD-0550,Will,Dissly,Will Dissly,TE,SEA,Achilles,,IR
29592,5188,2019,9,WD-0550,Will,Dissly,Will Dissly,TE,SEA,Achilles,,IR
30191,5205,2019,10,WD-0550,Will,Dissly,Will Dissly,TE,SEA,Achilles,,IR
31248,5232,2019,12,WD-0550,Will,Dissly,Will Dissly,TE,SEA,Achilles,,IR
31923,5249,2019,13,WD-0550,Will,Dissly,Will Dissly,TE,SEA,Achilles,,IR
32501,5264,2019,14,WD-0550,Will,Dissly,Will Dissly,TE,SEA,Achilles,,IR
32901,5274,2019,15,WD-0550,Will,Dissly,Will Dissly,TE,SEA,Achilles,,IR
33776,5294,2019,16,WD-0550,Will,Dissly,Will Dissly,TE,SEA,Achilles,,IR
34572,5313,2019,17,WD-0550,Will,Dissly,Will Dissly,TE,SEA,Achilles,,IR
34766,5317,2019,18,WD-0550,Will,Dissly,Will Dissly,TE,SEA,Achilles,,IR
34904,5321,2019,19,WD-0550,Will,Dissly,Will Dissly,TE,SEA,Achilles,,IR
28929,5170,2019,8,WF-0300,Will,Fuller,Will Fuller,WR,HOU,Hamstring,DNP,Out
29317,5180,2019,9,WF-0300,Will,Fuller,Will Fuller,WR,HOU,Hamstring,DNP,Out
30458,5211,2019,11,WF-0300,Will,Fuller,Will Fuller,WR,HOU,Hamstring,Limited,Out
34404,5309,2019,17,WF-0300,Will,Fuller,Will Fuller,WR,HOU,Groin,DNP,Out
27739,5136,2019,6,WG-0050,Wayne,Gallman,Wayne Gallman,RB,NYG,Concussion,DNP,Out
27204,5120,2019,4,XG-0100,Xavier,Grimble,Xavier Grimble,TE,PIT,Calf,,IR
34328,5307,2019,17,ZE-0100,Zach,Ertz,Zach Ertz,TE,PHI,Ribs,DNP,Out
30833,5221,2019,12,ZL-0200,Zach,Line,Zach Line,RB,NO,Knee,DNP,Out
31399,5236,2019,13,ZL-0200,Zach,Line,Zach Line,RB,NO,Knee,DNP,Out
32252,5258,2019,14,ZL-0200,Zach,Line,Zach Line,RB,NO,Knee,LP,Out
